"Date","动量策略","纳指ETF","沪深300ETF","黄金ETF"
2025-05-26,-0.0429725079782184,-0.0782556989374426,-0.100861356297997,-0.0697819709552283
2025-05-27,-0.0418249736948987,-0.0740741162739196,-0.105621113212902,-0.0771736041535853
2025-05-28,-0.0335123996653527,-0.0633214242732617,-0.106527744376274,-0.0760460891616205
2025-05-29,-0.0221965690589724,-0.0507766050704543,-0.10108801408884,-0.08544220673215
2025-05-30,-0.0372120925355455,-0.0704898618696208,-0.102674561931946,-0.0767977857359498
2025-06-03,-0.0350351517840143,-0.066905607465322,-0.103127934206425,-0.0631420343312008
2025-06-04,-0.0285196469924792,-0.0591397703975001,-0.0992747517620974,-0.0636431852937732
2025-06-05,-0.029471939470156,-0.0615292970711124,-0.0970082305464635,-0.0625156703018084
2025-06-06,-0.0311011039671253,-0.0639187525324857,-0.0965549149647777,-0.0627662159135655
2025-06-09,-0.0286997422347358,-0.0615292970711124,-0.0945150515399864,-0.0729140300584242
2025-06-10,-0.0304273456502847,-0.0615292970711124,-0.0997281240365772,-0.0722876062899735
2025-06-11,-0.0268001687672743,-0.0579450426668134,-0.092475131422401,-0.0694061525375929
2025-06-12,-0.0272124707809951,-0.0615292970711124,-0.0920218158407153,-0.060761671802334
2025-06-13,-0.0188489682085997,-0.0716845896003077,-0.0979148617098347,-0.0493610698596318
2025-06-16,-0.0220814935242206,-0.0639187525324857,-0.0956482838014066,-0.0524930692237693
2025-06-17,-0.0292050843527634,-0.0603345693404256,-0.0958749415922493,-0.0605111261905771
2025-06-18,-0.0298381829711437,-0.0633214242732617,-0.0951796044725177,-0.0600100349670631
2025-06-19,-0.0348080848683768,-0.0686977346674713,-0.102364452348176,-0.0647707002857378
2025-06-20,-0.035129080939163,-0.066905607465322,-0.10120559494382,-0.0684039103515064
2025-06-23,-0.0369822390273974,-0.0686977346674715,-0.0981925997081687,-0.0648959730916163
2025-06-24,-0.0183725516306155,-0.0471923506661555,-0.0877630531473408,-0.0764219075792556
2025-06-25,-0.011041883369017,-0.0471923506661555,-0.0726981903546743,-0.0739162722445106
2025-06-26,-0.0117042927648157,-0.0424133685311698,-0.0761747058749503,-0.0722876062899732
2025-06-27,-0.0132820217189709,-0.0328554754734371,-0.0815053592265206,-0.0821848748230753
2025-06-30,-0.00861583762916285,-0.0268817656077649,-0.0771017464442004,-0.0836882679717341
2025-07-01,-0.0104502177442264,-0.0310633482712876,-0.0757111855903254,-0.0732899082151183
2025-07-02,-0.00965200627765317,-0.030465948799825,-0.0747840883282811,-0.0736657266327537
2025-07-03,-0.00582322098580934,-0.0286738215976755,-0.0694534916695049,-0.0672763356204831
2025-07-04,-0.00067047723002811,-0.0227001117320031,-0.0655133991718099,-0.0720370606782165
2025-07-07,-0.00311706180850158,-0.0232975112034659,-0.0696851951190234,-0.0785517244963655
2025-07-08,0,-0.022700111732003,-0.0618051235092213,-0.0731646354092398
2025-07-09,-0.00209399911572627,-0.026284366136302,-0.062500403936159,-0.0836882679717342
2025-07-10,0,-0.0209079845298535,-0.0578650310115261,-0.0765472401241928
2025-07-11,-7.87674199398403e-05,-0.0244922389341525,-0.0546203323263568,-0.0759208163557419
2025-07-14,-0.00315174109921634,-0.030465948799825,-0.0548520924686693,-0.0679027593889341
2025-07-15,0,-0.0155316741356439,-0.0548520924686693,-0.0684039103515066
2025-07-16,-0.00395676246682308,-0.0215053840013164,-0.0569380471350702,-0.0726634844466674
2025-07-17,0,-0.0143369464049575,-0.0492896222819923,-0.0732899082151184
2025-07-18,0,-0.00716850880859843,-0.0423365912414403,-0.072538211640789
2025-07-21,0,-0.00716850880859843,-0.0365424742980391,-0.0671510628146046
2025-07-22,0,-0.00657110933713556,-0.0263445744939352,-0.0636431852937731
2025-07-23,0,-0.00836323653928506,-0.0268082081641485,-0.054372340529122
2025-07-24,0,-0.00657110933713556,-0.0207823310784349,-0.0699073035001652
2025-07-25,-0.0028556241151394,-0.00477898213498629,-0.0258811675948986,-0.0717865150664593
2025-07-28,0,0,-0.0233316926438727,-0.074417423207083
2025-07-29,0,-0.000593851972078507,-0.0184645028841333,-0.077549482310279
2025-07-30,-0.00106343192083613,-0.00237533709894988,-0.0191598966966591,-0.0757955435498632
2025-07-31,-0.00876375049479594,0,-0.0370058811970759,-0.0791781482648163
2025-08-01,-0.0221702938989369,-0.0193661927491089,-0.0421049444847161,-0.0789275429140007
2025-08-04,-0.0252458835168237,-0.0328638464808213,-0.0377012750096019,-0.0671510628146045
2025-08-05,-0.0179564111523948,-0.0146713475434911,-0.0305164838267371,-0.0660235478226397
2025-08-06,-0.0179143063922192,-0.0199530746342499,-0.0279671222612995,-0.0643948818681025
2025-08-07,-0.0155638034301755,-0.0117370780347927,-0.028198882403612,-0.0623903377568713
2025-08-08,-0.0147517576995121,-0.00762911471431593,-0.0305164838267371,-0.0593836111986124
2025-08-11,-0.0124528476574537,0,-0.0261129277372111,-0.0692808797317145
2025-08-12,-0.0111836241786517,-0.0029273977714005,-0.020086937265909,-0.0730393028643028
2025-08-13,-0.00209529735200564,0,-0.0119751055137944,-0.07103481849213
2025-08-14,-0.00395011544285229,-0.00232420023448421,-0.0135974265099821,-0.0699073035001654
2025-08-15,0,0,-0.0045585541886175,-0.0727887572525459
2025-08-18,0,-0.00696862061214454,0,-0.0712853641038871
2025-08-19,-0.00474392288443537,-0.0110337127608561,-0.00508453113570106,-0.0740416047894477
2025-08-20,-0.00125530573287391,-0.0220673562944824,0,-0.0761713619674987
2025-08-21,0,-0.0185830113747955,0,-0.0736657266327537
2025-08-22,0,-0.0267131264449888,0,-0.0756702707439849
2025-08-25,0,-0.0139373104515189,0,-0.0695314253434712
2025-08-26,-0.00435211499251686,-0.0185830113747955,-0.00525744020811147,-0.0667752443969692
2025-08-27,-0.0142963293506716,-0.0104529655318318,-0.019715240028648,-0.0666499715910908
2025-08-28,-0.0034918265617917,-0.0168409081421818,-0.00131441363595097,-0.0643948818681025
2025-08-29,0,-0.0174215861439764,0,-0.0621397921451144
2025-09-01,0,-0.0284552989048323,0,-0.041969436661275
2025-09-02,-0.0027252214020389,-0.0267131264449888,-0.00563250921741132,-0.0390879231698359
2025-09-03,-0.00460052087057061,-0.0267131264449888,-0.0145147997902367,-0.0268102921078671
2025-09-04,-0.0167053629433818,-0.0232287815253018,-0.0346621087978851,-0.0290653818308553
2025-09-05,-0.00419462736823639,-0.0121951379916754,-0.0134315393384322,-0.0259333227276592
2025-09-08,-0.000581234508176265,-0.015098735682338,-0.0132149084448319,-0.016913023574765
2025-09-09,0,-0.0121951379916754,-0.0190641545396467,-0.0020044843721726
2025-09-10,-0.000851735768230277,-0.00638794261034992,-0.0168977396198403,-0.00438484690103924
2025-09-11,0,-0.00813011507019346,0,-0.0073916331983569
2025-09-12,-0.00124547556844867,-0.00464577015050638,-0.00836914744172457,-0.00350787752083148
2025-09-15,-0.00258032880674708,0,-0.00665235887043636,-0.00638933127321206
2025-09-16,0,0,-0.00858373289024872,0
2025-09-17,-0.00370620541219358,-0.00403224062038809,-0.00150220312276428,-0.00846605657787158
2025-09-18,-0.0119383593497507,0,-0.0141631645180653,-0.0211652898626267
2025-09-19,-0.00812394720786391,0,-0.012017205049729,-0.0166832459408879
2025-09-22,0,0,-0.00879831833877276,0
2025-09-23,0,0,-0.00815445701010453,0
2025-09-24,-0.000368667305673309,-0.00833332560680511,0,0
2025-09-25,-0.0029656680221708,-0.0116666161130963,0,-0.00537236559100962
2025-09-26,-0.00325485712711193,-0.0111111008090733,-0.00937178997437293,-0.00366297124642678
2025-09-29,0,0,0,0
2025-09-30,0,0,0,0
2025-10-09,0,0,0,0
2025-10-10,-0.00603056847158456,0,-0.0201412666949539,-0.0145491870442761
2025-10-13,-0.00698895470906069,-0.0166666762803189,-0.0257475023153187,0
2025-10-14,-0.00683453919492905,-0.0268817586779715,-0.035506632980561,0
2025-10-15,0,-0.0188171862108693,-0.0228405164168974,0
2025-10-16,0,-0.0118279328000576,-0.0197258959244804,0
2025-10-17,0,-0.0284946090803766,-0.039867061036952,0
2025-10-20,-0.0122934658982211,-0.000537659528145329,-0.0365449075330219,-0.0313545355098664
2025-10-21,0,0,-0.0220099780409151,-0.00815218122603167
2025-10-22,-0.0201417923213587,0,-0.0251244969508497,-0.0488085300427847
2025-10-23,-0.0244866017004172,0,-0.0213870742589282,-0.0599915776044015
2025-10-24,-0.0470833433796802,-0.0451407527430322,-0.0213870742589282,-0.0599915776044015
2025-10-27,0,0,0,-0.0683528734572438
2025-10-28,-0.0149931345265838,0,-0.00497310702509912,-0.101484085908435
2025-10-29,-0.000493369508598684,0,0,-0.0915551280677579
2025-10-30,-0.00562708649073562,-0.00749999284744263,-0.00802143718749504,-0.0903009386734975
2025-10-31,-0.00780191334674529,-0.00900000333786011,-0.0218017388182458,-0.0808946677265262
2025-11-03,-0.008864863820923,-0.012000024318695,-0.0203619472413837,-0.0805810954596311
2025-11-04,-0.0210672528584126,-0.0299999713897704,-0.0273549331250066,-0.086851942757612
2025-11-05,-0.0280034225956097,-0.0440000295639038,-0.026120912306037,-0.0900919237200077
2025-11-06,-0.0160258665469469,-0.025499999523163,-0.0117236002658013,-0.0849707085028819
2025-11-07,-0.0196290043698869,-0.0379999876022339,-0.0137803016307506,-0.080999125366611
2025-11-10,-0.0052953276492026,-0.0245000123977661,-0.0113121593714137,-0.0660535096222132
2025-11-11,-0.00171936852777577,-0.0205000042915344,-0.0203619472413835,-0.0528845708191402
2025-11-12,0,-0.0130000114440918,-0.0199507075897912,-0.0563335667350259
2025-11-13,0,-0.0124999880790712,-0.0102839093103366,-0.041074378723733
2025-11-14,-0.0212000336845443,-0.0385000109672547,-0.0248867908656697,-0.04933111726317
2025-11-17,-0.0282131237162585,-0.0454999804496767,-0.0312628669612053,-0.0716973120597243
2025-11-18,-0.0448421016301812,-0.0780000090599061,-0.0368160612679661,-0.0826713446678512
2025-11-19,-0.041986713096328,-0.0820000171661378,-0.033936679357037,-0.0641721756941626
2025-11-20,-0.041986713096328,-0.046500027179718,-0.0382558528448284,-0.069502505538099
2025-11-21,-0.0716262967106683,-0.0759999752044678,-0.0612916124820438,-0.0773411144972355
2025-11-24,-0.0676074147802197,-0.0720000267028809,-0.0627313034375084,-0.0743101484883297
2025-11-25,-0.0676074147802197,-0.0515000224113464,-0.054504296734916,-0.0583193583031616
2025-11-26,-0.0675039874347143,-0.0364999771118163,-0.0485396615337678,-0.058214900663077
2025-11-27,-0.0676074147802197,-0.0375000238418578,-0.0493623420797474,-0.0583193583031616
2025-11-28,-0.0617087993093152,-0.0285000205039977,-0.0466885296839158,-0.0523619835987553
2025-12-01,-0.0519812995601947,-0.0320000052452085,-0.0359934813433841,-0.0425375830714836
2025-12-02,-0.0570520028159808,-0.0299999713897703,-0.0403126548311753,-0.0476587982886094
2025-12-03,-0.0581073476760537,-0.0174999833106994,-0.0446318283189663,-0.0493311172631702
2025-12-04,-0.060431435992046,-0.0174999833106994,-0.0421636860596295,-0.0526755558656506
2025-12-05,-0.0543766764391224,-0.0184999704360962,-0.0337310092205422,-0.0451505191734094
2025-12-08,-0.0577931503024847,-0.0239999890327453,-0.0267380233369192,-0.04786791291542
2025-12-09,-0.0648781186700745,-0.0360000133514404,-0.0316742072341952,-0.0545568897937013
2025-12-10,-0.0648781186700745,-0.0279999971389769,-0.0329082280531648,-0.0494355749032547
2025-12-11,-0.0633359243814503,-0.0410000085830687,-0.0399012139367877,-0.0478679129154199
2025-12-12,-0.0633359243814503,-0.0394999980926511,-0.0345536897665217,-0.0356395912397119
2025-12-15,-0.0520352939682098,-0.0490000247955321,-0.0401069846946802,-0.0226797670634497
2025-12-16,-0.0632880094122729,-0.0634999871253966,-0.0497737829741347,-0.034280944205367
2025-12-17,-0.0551966942820082,-0.0504999756813047,-0.0335253390840471,-0.0269648227932953
2025-12-18,-0.0580944251981419,-0.0609999895095823,-0.0399012139367877,-0.0261287629793355
2025-12-19,-0.0585998593843973,-0.0419999957084654,-0.0357877105854915,-0.0266513501997208
2025-12-22,-0.0429616197956161,-0.027499973773956,-0.0271493636099089,-0.0059573747044066
2025-12-23,-0.0373621169827456,-0.0325000286102293,-0.025092561623562,0
2025-12-24,-0.0362967423908426,-0.033500015735626,-0.0215960686817505,0
2025-12-25,-0.0407456888868695,-0.0350000262260435,-0.0197450374532961,-0.00788220411320273
2025-12-26,-0.0343693033618193,-0.0354999899864195,-0.0160427737535922,0
2025-12-29,-0.0413688249166414,-0.0419999957084655,-0.0203619472413834,-0.00901553332928817
2025-12-30,-0.0541741521283818,-0.0429999828338621,-0.0183052458764341,-0.0297409029843386
2025-12-31,-0.05916685130084,-0.0479999780654906,-0.0224187492277304,-0.0361658021666296
2026-01-05,-0.0405183921297639,-0.0350000262260436,-0.00370216307830606,-0.0160621491293695
2026-01-06,-0.0286648268214554,-0.0375000238418578,0,-0.00756476239475268
2026-01-07,-0.0332767147596361,-0.0404999852180481,-0.00365926333766831,-0.0136787538549693
2026-01-08,-0.0375033460218629,-0.0504999756813049,-0.0113844632331208,-0.0144041393222372
2026-01-09,-0.0310657600793193,-0.0485000014305114,-0.00691195291064239,-0.00601032261073942
2026-01-12,-0.0187494075083305,-0.0534999966621399,-0.0012197212940821,0
2026-01-13,-0.0196807080088037,-0.0425000190734862,-0.00467579720482525,0
2026-01-14,-0.0161352353159125,-0.0454999804496764,-0.0107745031306576,0
2026-01-15,-0.0180999386585194,-0.0494999885559081,-0.00894492118953449,-0.00554326804640282
2026-01-16,-0.0198544760903843,-0.0479999780654906,-0.0121976107625087,-0.0065510563226292
2026-01-19,-0.0125468532829061,-0.0565000176429747,-0.0117804947230942,0
2026-01-20,-0.0105263206564864,-0.0619999766349792,-0.0147005059098401,0
2026-01-21,0,-0.0624999999999999,-0.0134490583361745,0
2026-01-22,-0.00247934150535489,-0.0494999885559081,-0.0140747323952963,-0.0034692350653287
2026-01-23,0,-0.0544999837875365,-0.0188719646702515,0
2026-01-26,0,-0.059000015258789,-0.0172034010571712,0
