Date,ETF,Selected,Weight,Momentum,AdjMomentum
2024-10-16,消费50ETF,False,0.0,0.009120368461141327,0.22997982669185246
2024-10-16,游戏ETF,False,0.0,0.01184796110160668,0.2605185579891225
2024-10-16,电池ETF,False,0.0,0.010657646096453944,0.22600516158480996
2024-10-16,科创50ETF,False,0.0,,
2024-10-16,银行ETF易方达,True,0.19373132177436947,0.009704637001359128,0.3536430605258527
2024-10-23,人工智能ETF,True,0.22026328357728392,0.018261476217933455,0.4295785293325781
2024-10-23,军工ETF,False,0.0,0.014687218992681628,0.307937190948375
2024-10-23,创新药ETF,False,0.0,0.011072048998399104,0.24711821914639312
2024-10-23,半导体ETF,True,0.2421078540304591,0.023669306419690922,0.47218190061068005
2024-10-23,恒生科技ETF,True,0.18605200044324596,0.013969033406133934,0.36285641179843214
2024-10-23,房地产ETF,False,0.0,0.014653253241426838,0.30121834780308465
2024-10-23,旅游ETF,False,0.0,0.01052480658174491,0.27099473686933256
2024-10-23,机器人ETF嘉实,False,0.0,0.013980775715696336,0.3182943403285837
2024-10-23,消费50ETF,False,0.0,0.011095775663093948,0.27739951566881066
2024-10-23,游戏ETF,True,0.18316189187947401,0.01632118564257094,0.35721984556608943
2024-10-23,电池ETF,True,0.168414970069537,0.015353754785432721,0.32845898773990295
2024-10-23,科创50ETF,False,0.0,,
2024-10-23,银行ETF易方达,False,0.0,0.008630048603058927,0.3155106774747003
2024-10-30,人工智能ETF,True,0.22276973466928543,0.015234037099561708,0.3569940263558394
2024-10-30,军工ETF,False,0.0,0.008559781901466706,0.17827212968068534
2024-10-30,创新药ETF,False,0.0,0.008676374669972292,0.19147900293806033
2024-10-30,半导体ETF,True,0.26102207883808426,0.021138215083542154,0.41829435686366945
2024-10-30,恒生科技ETF,False,0.0,0.008444511503095897,0.22068607255448777
2024-10-30,房地产ETF,True,0.16189923548123317,0.012806604552411366,0.25944754131067527
2024-10-30,旅游ETF,False,0.0,0.007044711456199148,0.18196281014558294
2024-10-30,机器人ETF嘉实,True,0.16419702436656916,0.011554695609329558,0.2631298050037643
2024-10-30,消费50ETF,False,0.0,0.0060220625236674045,0.14985207258398853
2024-10-30,游戏ETF,True,0.19011192664482798,0.014079735713013086,0.3046590788104961
2024-10-30,电池ETF,False,0.0,0.012334872338432367,0.2559973127860892
2024-10-30,科创50ETF,False,0.0,,
2024-10-30,银行ETF易方达,False,0.0,0.002952279395582974,0.11096376672776297
2024-11-06,人工智能ETF,False,0.0,0.0007227671946071823,0.024112098080407287
2024-11-06,军工ETF,False,0.0,,
2024-11-06,创新药ETF,False,0.0,,
2024-11-06,半导体ETF,False,0.0,0.0028848249733804177,0.08106835624616683
2024-11-06,恒生科技ETF,False,0.0,0.00021395177101484196,0.01034627348502744
2024-11-06,房地产ETF,True,0.3353283229751164,0.008843959488969405,0.3363431037308877
2024-11-06,旅游ETF,True,0.2129485353591121,0.0031203236245728404,0.2135929666846108
2024-11-06,机器人ETF嘉实,True,0.11887930899343424,0.003308249012623138,0.11923906516898068
2024-11-06,消费50ETF,False,0.0,,
2024-11-06,游戏ETF,True,0.22292336650847666,0.005882327165752865,0.2235979839709609
2024-11-06,电池ETF,False,0.0,0.002434653430775413,0.08621693939971646
2024-11-06,科创50ETF,False,0.0,,
2024-11-06,银行ETF易方达,True,0.10992046616386066,0.0017581945814911016,0.11025311081713314
2024-11-13,人工智能ETF,True,0.2082433016712857,0.01055202706997586,0.3989257975711893
2024-11-13,军工ETF,False,0.0,0.005098165534850874,0.17999073800809254
2024-11-13,创新药ETF,False,0.0,0.004366977189277021,0.2802064780675908
2024-11-13,半导体ETF,True,0.19907204056826738,0.012242068256012706,0.3813566723177373
2024-11-13,恒生科技ETF,False,0.0,0.000996031025505606,0.0563551259783967
2024-11-13,房地产ETF,False,0.0,0.004358138901575148,0.1676230510318745
2024-11-13,旅游ETF,True,0.16306793863289692,0.005212272518035738,0.3123846335288299
2024-11-13,机器人ETF嘉实,True,0.20331268159563795,0.00951888877585666,0.3894803482798447
2024-11-13,消费50ETF,False,0.0,0.001995138346448022,0.12927260741715277
2024-11-13,游戏ETF,False,0.0,0.008104074177272703,0.3115862772904003
2024-11-13,电池ETF,True,0.22630403753191197,0.010593595892148294,0.4335242379536603
2024-11-13,科创50ETF,False,0.0,,
2024-11-13,银行ETF易方达,False,0.0,,
2024-11-20,人工智能ETF,False,0.0,0.0023260299799640837,0.08549763701316317
2024-11-20,军工ETF,False,0.0,0.0011451380702037716,0.04171608781018577
2024-11-20,创新药ETF,False,0.0,0.0006990564781921893,0.0391630710493053
2024-11-20,半导体ETF,True,0.1366950375906529,0.0026568404468370723,0.09566821626070186
2024-11-20,恒生科技ETF,False,0.0,,
2024-11-20,房地产ETF,True,0.20485118337120775,0.0034660317768958004,0.14336838891478146
2024-11-20,旅游ETF,False,0.0,0.0014632651547926978,0.09560783073800981
2024-11-20,机器人ETF嘉实,True,0.26863481371106984,0.005320817458641708,0.18800838645090157
2024-11-20,消费50ETF,False,0.0,,
2024-11-20,游戏ETF,True,0.1510613243420001,0.0030849015305335014,0.10572269264854932
2024-11-20,电池ETF,True,0.23875764098506944,0.004397919774229491,0.16709836753588575
2024-11-20,科创50ETF,False,0.0,,
2024-11-20,银行ETF易方达,False,0.0,,
2024-11-27,人工智能ETF,False,0.0,0.0018999395782240025,0.06488862635981009
2024-11-27,军工ETF,True,0.12725317535008665,0.0017852422013864167,0.06641459072213744
2024-11-27,创新药ETF,False,0.0,0.0008746073235056439,0.045600536455278506
