Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-07-02,-0.08601068378615316,-0.09546780036197841,-0.04036194151151388
2026-07-03,-0.08766123555545416,-0.10268092305599473,-0.029097377578323765
2026-07-06,-0.08613850471360805,-0.09674070436680493,-0.031103377235926
2026-07-07,-0.09331462509353336,-0.09249769101738366,-0.04180367712262688
2026-07-08,-0.09371260163945892,-0.08443596565348321,-0.047632722467266096
2026-07-09,-0.05173051750549084,-0.006788821359074191,-0.020971539617169174
2026-07-10,-0.08141318926117336,-0.05728068021718702,-0.030431123199766874
2026-07-13,-0.1007016982443487,-0.10352952572587884,-0.05713879425925733
2026-07-14,-0.09237857051726604,-0.09292199235232579,-0.04599691168634852
2026-07-15,-0.11330221091579208,-0.13407922184171192,-0.04643948020920966
2026-07-16,-0.1353248135295494,-0.16929623264190843,-0.058633077368461094
2026-07-17,-0.1739967781250877,-0.2278498168639217,-0.10351581089633284
2026-07-20,-0.17561591944849245,-0.22445540618438467,-0.09985306224909284
2026-07-21,-0.16683230202538377,-0.13917083786101747,-0.07104563606180887
2026-07-22,-0.16727907642277828,-0.16505321929248729,-0.07858512723544511
2026-07-23,-0.1684487194189509,-0.19348140873360972,-0.08551009592911997
2026-07-24,-0.18463893495560257,-0.19475431273843613,-0.10241771870665985
2026-07-27,-0.17487864105294104,-0.18372247802994093,-0.08733688971902251
2026-07-28,-0.17230699344878547,-0.23718444623264878,-0.10767991759367417
2026-07-29,-0.16256403288896712,-0.24100315824712795,-0.09920970044030875
2026-07-30,-0.16071654307175692,-0.28640340108593554,-0.1150394238482063
2026-07-31,-0.16010471931957215,-0.26136962232435007,-0.09631804917834144
2026-08-03,-0.16404678226294,-0.3004053451390257,-0.10770047108565188
2026-08-04,-0.16650039013502663,-0.27070425169307677,-0.09232398728126488
2026-08-05,-0.16616139186842077,-0.2367601448977068,-0.07717187028120914
2026-08-06,-0.17141002622601725,-0.23336573421816978,-0.08205893668139508
2026-08-07,-0.17272070640769557,-0.21384787281083203,-0.06957946612857656
2026-08-10,-0.1637750546666396,-0.21596937948554268,-0.06678547040277957
2026-08-11,-0.16567407874117107,-0.2282741181988644,-0.07080017235310107
2026-08-12,-0.1605656082480636,-0.21681798215542705,-0.06594879804871726
2026-08-13,-0.16573055350024293,-0.22572831018921174,-0.07148774773353776
2026-08-14,-0.169612357293467,-0.22487970751932737,-0.07215951125585028
2026-08-17,-0.16954049544981722,-0.19348140873361017,-0.05806671180676461
2026-08-18,-0.17548559915946196,-0.19348140873361003,-0.06122582295720223
2026-08-19,-0.19273572698588926,-0.24736767827126016,-0.0961629698593674
2026-08-20,-0.18691488438088882,-0.25458080096527635,-0.09135420293423498
2026-08-21,-0.1905857520379089,-0.2541564996303342,-0.09442750301521809
2026-08-24,-0.20086902383466848,-0.277068771717209,-0.11332796332880031
2026-08-25,-0.20002300033786727,-0.2762201690473247,-0.1077733556725523
2026-08-26,-0.19620435013015636,-0.26433973166894514,-0.10333743697858894
2026-08-27,-0.19738818251351242,-0.23591154222782268,-0.09260101218975028
2026-08-28,-0.19777354996742713,-0.24948918494597078,-0.09901116255628939
