Date,ETF,Selected,Weight,Momentum,AdjMomentum
2026-06-04,电池ETF,False,0.0,,
2026-06-04,科创50ETF,False,0.0,,
2026-06-04,银行ETF易方达,False,0.0,,
2026-06-11,人工智能ETF,False,0.0,,
2026-06-11,军工ETF,False,0.0,,
2026-06-11,创新药ETF,False,0.0,,
2026-06-11,半导体ETF,True,0.18361295041486697,0.0021726116651754777,0.0591581991364629
2026-06-11,恒生科技ETF,False,0.0,,
2026-06-11,房地产ETF,False,0.0,,
2026-06-11,旅游ETF,False,0.0,,
2026-06-11,机器人ETF嘉实,False,0.0,,
2026-06-11,消费50ETF,False,0.0,,
2026-06-11,游戏ETF,False,0.0,,
2026-06-11,电池ETF,False,0.0,,
2026-06-11,科创50ETF,False,0.0,,
2026-06-11,银行ETF易方达,True,0.816387049585133,0.0023505316760019323,0.26303148847978114
2026-06-21,人工智能ETF,True,0.36983134838200254,0.004059242197228735,0.1390804876060216
2026-06-21,军工ETF,False,0.0,,
2026-06-21,创新药ETF,False,0.0,,
2026-06-21,半导体ETF,True,0.5319531940720598,0.007906238774857133,0.2000487788252703
2026-06-21,恒生科技ETF,False,0.0,,
2026-06-21,房地产ETF,False,0.0,,
2026-06-21,旅游ETF,False,0.0,,
2026-06-21,机器人ETF嘉实,False,0.0,,
2026-06-21,消费50ETF,False,0.0,,
2026-06-21,游戏ETF,False,0.0,,
2026-06-21,电池ETF,True,0.04907328943193704,0.00034691587999224893,0.01845472822270187
2026-06-21,科创50ETF,False,0.0,,
2026-06-21,银行ETF易方达,True,0.04914216811400064,0.00020884952318354078,0.018480631058491688
2026-06-28,人工智能ETF,True,0.19020046602604607,0.0038544848398980925,0.12374871861559936
2026-06-28,军工ETF,False,0.0,,
2026-06-28,创新药ETF,True,0.2132243670547159,0.0035404450107269893,0.13872858858836853
2026-06-28,半导体ETF,True,0.596575166919238,0.014610462479428144,0.38814527643709
2026-06-28,恒生科技ETF,False,0.0,,
2026-06-28,房地产ETF,False,0.0,,
2026-06-28,旅游ETF,False,0.0,,
2026-06-28,机器人ETF嘉实,False,0.0,,
2026-06-28,消费50ETF,False,0.0,,
2026-06-28,游戏ETF,False,0.0,,
2026-06-28,电池ETF,False,0.0,,
2026-06-28,科创50ETF,False,0.0,,
2026-06-28,银行ETF易方达,False,0.0,,
2026-07-05,人工智能ETF,True,0.09156347624171957,0.002361211846158634,0.06695723832883024
2026-07-05,军工ETF,False,0.0,,
2026-07-05,创新药ETF,True,0.5016894628370705,0.009558143644109613,0.3668683443337745
2026-07-05,半导体ETF,True,0.40462110666596746,0.01185829489436569,0.29588557560207623
2026-07-05,恒生科技ETF,False,0.0,,
2026-07-05,房地产ETF,False,0.0,,
2026-07-05,旅游ETF,False,0.0,,
2026-07-05,机器人ETF嘉实,True,0.0021259542552424368,4.5704782628824826e-05,0.0015546376304966
2026-07-05,消费50ETF,False,0.0,,
2026-07-05,游戏ETF,False,0.0,,
2026-07-05,电池ETF,False,0.0,,
2026-07-05,科创50ETF,False,0.0,,
2026-07-05,银行ETF易方达,False,0.0,,
2026-07-12,人工智能ETF,True,0.2301329066787223,0.005819977820591604,0.1581195581002318
2026-07-12,军工ETF,False,0.0,,
2026-07-12,创新药ETF,True,0.3776218784764881,0.0075200496591712965,0.2594561786726103
2026-07-12,半导体ETF,True,0.34144560656026673,0.011003799241696467,0.23460021082489865
2026-07-12,恒生科技ETF,False,0.0,,
2026-07-12,房地产ETF,False,0.0,,
2026-07-12,旅游ETF,False,0.0,,
2026-07-12,机器人ETF嘉实,False,0.0,,
2026-07-12,消费50ETF,False,0.0,,
2026-07-12,游戏ETF,True,0.050799608284522964,0.0007415222776453123,0.03490335966958135
2026-07-12,电池ETF,False,0.0,,
2026-07-12,科创50ETF,False,0.0,,
2026-07-12,银行ETF易方达,False,0.0,,
2026-07-19,人工智能ETF,False,0.0,,
2026-07-19,军工ETF,True,0.15176149915819734,0.003226339224822261,0.14598329082312633
2026-07-19,创新药ETF,True,0.255504135437093,0.00852144555945356,0.2457760019301305
2026-07-19,半导体ETF,False,0.0,,
2026-07-19,恒生科技ETF,True,0.08291893976532044,0.0019202529023082116,0.07976186164244434
2026-07-19,房地产ETF,False,0.0,,
2026-07-19,旅游ETF,False,0.0,,
2026-07-19,机器人ETF嘉实,False,0.0,,
2026-07-19,消费50ETF,True,0.3148014755654574,0.004508230687585202,0.3028156391043346
2026-07-19,游戏ETF,False,0.0,,
2026-07-19,电池ETF,False,0.0,,
2026-07-19,科创50ETF,False,0.0,,
2026-07-19,银行ETF易方达,True,0.19501395007393188,0.002455726598656316,0.18758893623298598
2026-07-26,人工智能ETF,False,0.0,,
2026-07-26,军工ETF,True,0.1505285385950746,0.0031655026237668526,0.1501551899330328
2026-07-26,创新药ETF,True,0.09627107488903364,0.002915803830562208,0.09603229839297112
2026-07-26,半导体ETF,False,0.0,,
2026-07-26,恒生科技ETF,True,0.1611975268495578,0.0033861573779485343,0.16079771641138157
2026-07-26,房地产ETF,False,0.0,,
2026-07-26,旅游ETF,False,0.0,0.0005424789861263046,0.028562158812477145
2026-07-26,机器人ETF嘉实,False,0.0,,
2026-07-26,消费50ETF,True,0.2922556884364903,0.0039720372414663915,0.2915308207717256
2026-07-26,游戏ETF,False,0.0,,
2026-07-26,电池ETF,False,0.0,,
2026-07-26,科创50ETF,False,0.0,,
2026-07-26,银行ETF易方达,True,0.2997471712298437,0.003740006696827397,0.2990037228022302
2026-08-02,人工智能ETF,False,0.0,,
2026-08-02,军工ETF,True,0.21448567950097452,0.0058098574208645505,0.2566989796574696
2026-08-02,创新药ETF,False,0.0,,
2026-08-02,半导体ETF,False,0.0,,
2026-08-02,恒生科技ETF,True,0.13179730608581813,0.003391819171605315,0.15773656345051698
2026-08-02,房地产ETF,False,0.0,3.564988930395696e-05,0.001998689041728683
2026-08-02,旅游ETF,True,0.10076785755026202,0.0021868671126440533,0.12060015510407991
2026-08-02,机器人ETF嘉实,False,0.0,,
2026-08-02,消费50ETF,True,0.2553390800854868,0.004270597283970829,0.30559280916618753
2026-08-02,游戏ETF,False,0.0,0.0017142402599522322,0.054010754989358874
2026-08-02,电池ETF,False,0.0,,
2026-08-02,科创50ETF,False,0.0,,
2026-08-02,银行ETF易方达,True,0.2976100767774586,0.004643646929048034,0.35618323434132904
2026-08-09,人工智能ETF,False,0.0,,
2026-08-09,军工ETF,True,0.2666466363485026,0.006441584981423826,0.3127346373708339
2026-08-09,创新药ETF,True,0.1250541700267036,0.0045026762316562885,0.14666890627450954
2026-08-09,半导体ETF,False,0.0,,
2026-08-09,恒生科技ETF,False,0.0,0.0023620118383981146,0.12580737659743427
2026-08-09,房地产ETF,True,0.11886865210949529,0.0021616494207113645,0.13941426496615011
