Date,Stock,Selected,Weight,Momentum,AdjMomentum
2025-04-11,赤峰黄金,True,0.506444717417092,0.016233588946132714,0.43723955552323324
2025-04-11,长城军工,False,0.0,,
2025-04-18,中国人保,True,0.0871484719213548,0.002100769044926604,0.08675499512894175
2025-04-18,中芯国际,False,0.0,,
2025-04-18,中际旭创,False,0.0,,
2025-04-18,农业银行,True,0.21503072252259017,0.0029551926858861766,0.21405985525316973
2025-04-18,北方稀土,True,0.0405498577321829,0.0008782370472208923,0.04036677445371
2025-04-18,天孚通信,False,0.0,,
2025-04-18,宁德时代,False,0.0,,
2025-04-18,寒武纪,False,0.0,,
2025-04-18,工业富联,False,0.0,,
2025-04-18,建设银行,True,0.3022873552787821,0.004211758480935079,0.30092252286899
2025-04-18,新华保险,False,0.0,,
2025-04-18,新易盛,False,0.0,,
2025-04-18,比亚迪,False,0.0,,
2025-04-18,海光信息,False,0.0,,
2025-04-18,科创50ETF,False,0.0,,
2025-04-18,科大讯飞,False,0.0,,
2025-04-18,紫金矿业,False,0.0,,
2025-04-18,胜宏科技,False,0.0,,
2025-04-18,药明康德,False,0.0,,
2025-04-18,贵州茅台,False,0.0,,
2025-04-18,赣锋锂业,False,0.0,,
2025-04-18,赤峰黄金,True,0.35498359254509004,0.014689818204123118,0.3533808357522922
2025-04-18,长城军工,False,0.0,,
2025-04-25,中国人保,False,0.0,0.002016142650526226,0.08228649060035868
2025-04-25,中芯国际,False,0.0,,
2025-04-25,中际旭创,True,0.20068364053308754,0.0024801712199420843,0.22941573387056177
2025-04-25,农业银行,True,0.23727978944322176,0.004147889379954556,0.27125139290461525
2025-04-25,北方稀土,False,0.0,,
2025-04-25,天孚通信,False,0.0,,
2025-04-25,宁德时代,False,0.0,,
2025-04-25,寒武纪,True,0.10537730994063947,0.004682914639592944,0.12046429309892642
2025-04-25,工业富联,False,0.0,,
2025-04-25,建设银行,True,0.20920565961798052,0.0036037634337978686,0.23915785962244793
2025-04-25,新华保险,False,0.0,,
2025-04-25,新易盛,False,0.0,0.002232924709143197,0.034303208139560164
2025-04-25,比亚迪,False,0.0,,
2025-04-25,海光信息,False,0.0,0.0019939605803772353,0.09018590564356059
2025-04-25,科创50ETF,False,0.0,,
2025-04-25,科大讯飞,False,0.0,,
2025-04-25,紫金矿业,False,0.0,6.880348577903428e-06,0.00019402213147874024
2025-04-25,胜宏科技,False,0.0,,
2025-04-25,药明康德,False,0.0,,
2025-04-25,贵州茅台,False,0.0,,
2025-04-25,赣锋锂业,False,0.0,,
2025-04-25,赤峰黄金,True,0.24745360046507076,0.014866157192563923,0.282881799427229
2025-04-25,长城军工,False,0.0,,
2025-05-07,中国人保,False,0.0,0.0025818198825277084,0.10387226157995047
2025-05-07,中芯国际,False,0.0,0.0015442040162660597,0.0780864009263229
2025-05-07,中际旭创,True,0.24386707833898133,0.003351443239487112,0.22904057741640382
2025-05-07,农业银行,True,0.16125939452006274,0.0025647369430141344,0.15145523162152433
2025-05-07,北方稀土,False,0.0,0.003132280752715916,0.1298531610477263
2025-05-07,天孚通信,False,0.0,,
2025-05-07,宁德时代,False,0.0,0.000596666844001309,0.01804406436983033
2025-05-07,寒武纪,True,0.1894789247464245,0.006923182997181393,0.17795908585838546
2025-05-07,工业富联,False,0.0,,
2025-05-07,建设银行,False,0.0,0.0019355101170866694,0.13331980677589247
2025-05-07,新华保险,False,0.0,,
2025-05-07,新易盛,False,0.0,0.002953512224900157,0.046108811281520744
2025-05-07,比亚迪,False,0.0,,
2025-05-07,海光信息,True,0.15550154992077753,0.00325929613907322,0.1460474493957453
2025-05-07,科创50ETF,False,0.0,,
2025-05-07,科大讯飞,False,0.0,,
2025-05-07,紫金矿业,False,0.0,0.00350857985530349,0.10136426078308397
2025-05-07,胜宏科技,False,0.0,,
2025-05-07,药明康德,False,0.0,,
2025-05-07,贵州茅台,False,0.0,,
2025-05-07,赣锋锂业,False,0.0,,
2025-05-07,赤峰黄金,True,0.2498930524737539,0.011936846062330924,0.23470018758078248
2025-05-07,长城军工,False,0.0,0.004549536876292398,0.12258963054977404
2025-05-14,中国人保,True,0.19614438197960704,0.012313408352048787,0.49644760068049093
2025-05-14,中芯国际,False,0.0,,
2025-05-14,中际旭创,False,0.0,0.010189128170116269,0.3450004494808789
2025-05-14,农业银行,False,0.0,0.005207547844786364,0.3678130375064096
2025-05-14,北方稀土,False,0.0,,
2025-05-14,天孚通信,False,0.0,,
2025-05-14,宁德时代,True,0.26179024839649345,0.009486612253387145,0.662599353528776
2025-05-14,寒武纪,False,0.0,0.005613440028972022,0.2408749032915915
2025-05-14,工业富联,False,0.0,0.005352338088882813,0.264222305773012
2025-05-14,建设银行,False,0.0,0.004010312922170389,0.29007882652930583
2025-05-14,新华保险,False,0.0,0.006444224563832574,0.3376904933178636
2025-05-14,新易盛,True,0.19436053761856364,0.02290492754943496,0.49193263449033264
2025-05-14,比亚迪,False,0.0,,
2025-05-14,海光信息,False,0.0,,
2025-05-14,科创50ETF,False,0.0,,
2025-05-14,科大讯飞,True,0.1544832146678432,0.003564077581179098,0.3910018757265944
2025-05-14,紫金矿业,False,0.0,0.002501991586927671,0.12836349240741338
2025-05-14,胜宏科技,False,0.0,,
2025-05-14,药明康德,True,0.19322161733749266,0.008585539096444588,0.4890499914332257
2025-05-14,贵州茅台,False,0.0,0.0022108579860496804,0.24572077701834857
2025-05-14,赣锋锂业,False,0.0,,
