Date,龙头动量轮动策略,科创50ETF,等权重组合
2026-08-04,1.4863130378715235,1.7622767748164245,1.1037379630744957
2026-08-05,1.4774694378715234,1.7701260548164244,1.1062812630744954
2026-08-06,1.5152400378715236,1.8152594148164245,1.1245285630744952
2026-08-09,1.5769062378715235,1.8103536148164243,1.1231902730744951
2026-08-10,1.5229496378715237,1.7818999748164244,1.105828073074495
2026-08-11,1.527887137871524,1.8083912948164245,1.119435573074495
2026-08-12,1.5218223378715239,1.7877869348164244,1.1180745730744952
2026-08-13,1.504972137871524,1.7897492548164247,1.1234656730744952
2026-08-16,1.5219619378715235,1.8623550948164247,1.152378573074495
2026-08-17,1.5190849378715232,1.8623550948164247,1.1469604730744951
2026-08-18,1.4809635378715236,1.7377477748164245,1.1035356730744952
2026-08-19,1.4866752378715233,1.7210680548164248,1.1078737730744952
2026-08-20,1.4732781378715234,1.722049214816425,1.120698073074495
2026-08-23,1.4606308378715236,1.669066574816425,1.0928657730744953
2026-08-24,1.4795824378715232,1.671028894816425,1.091531673074495
2026-08-25,1.4672430378715233,1.6985013748164248,1.095000573074495
2026-08-26,1.4905984378715236,1.7642390948164248,1.1131216730744948
2026-08-27,1.4789450378715234,1.7328419748164248,1.1075798730744948
2026-08-30,1.4524365378715236,1.7534463348164249,1.1096382730744947
2026-08-31,1.433521437871523,1.7171434148164246,1.1051887730744954
2026-09-01,1.4261622378715229,1.6857462948164246,1.092340373074495
